CANCER_TYPE	DNDS_HYPER_SCORE	DNDS_NORMAL_SCORE	FRACTION_DRIVERS_CLONAL	GENE	IS_RELATED	N_MISSENSE_DRIVER	N_PHASE_CIS	N_PHASE_TRANS	N_TRUNCATING_DRIVER	N_DRIVER
Endometrial Cancer	0.956993326190087	0.9996785999826621		STK19						
Endometrial Cancer	0.724305933948819	0.9996785999826621		CRKL						
Endometrial Cancer	0.8900825086669879	0.36026391878708003	0.6	STK11		4.0			4.0	8.0
Endometrial Cancer	0.9516192081095269	0.9996785999826621	0.3333333333333333	MEN1					6.0	
Endometrial Cancer	8.10171231681677e-06	0.9996785999826621	0.3333333333333333	B2M		6.0			16.0	22.0
Endometrial Cancer	0.12880210820467802	0.9996785999826621		TAP2						
Endometrial Cancer	0.896752383220511	0.9996785999826621		PMAIP1						
Endometrial Cancer	0.624608503075691	0.9996785999826621	1.0	CDC73		4.0			6.0	10.0
Endometrial Cancer	0.0	0.0	0.5675675675675675	PIK3CA		330.0	13.0			
Endometrial Cancer	0.491769443012558	0.9996785999826621	0.6666666666666666	PIK3CB		14.0				
Endometrial Cancer	0.894993745229682	0.7024130120377501		PIK3CD		2.0				
Endometrial Cancer	0.9784562186312701	0.9996785999826621		PIK3CG						
Endometrial Cancer	0.6184039007706501	0.9996785999826621		IGF1R						
Endometrial Cancer	0.709333838384117	0.9996785999826621		WHSC1L1						
Endometrial Cancer	0.724305933948819	0.9996785999826621	0.0	NUP93		2.0				
Endometrial Cancer	0.9784232087310051	0.9996785999826621		TCEB1						
Endometrial Cancer	0.816836090430481	0.9996785999826621		PIK3C2G						
Endometrial Cancer	0.705207783224044	0.9996785999826621		CSF3R						
Endometrial Cancer	0.956993326190087	0.9996785999826621		PIK3C3						
Endometrial Cancer	0.770341252665537	0.9996785999826621		GATA2						
Endometrial Cancer	0.561638650125562	0.9996785999826621	0.4	GATA3					6.0	
Endometrial Cancer	0.8535494791138771	0.9996785999826621		GATA1						
Endometrial Cancer	4.92313850025806e-05	3.4371914001887e-08	0.7916666666666666	CCND1		43.0			8.0	51.0
Endometrial Cancer	0.267453294198061	0.202696482770302	0.6	MAX		14.0				
Endometrial Cancer	0.95295844194822	0.9996785999826621	1.0	CCND3		1.0			1.0	2.0
Endometrial Cancer	0.9999996636252421	0.9996785999826621		CCND2						
Endometrial Cancer	0.8554434397705871	0.11959809703083199	0.6428571428571429	ERBB2		37.0			3.0	40.0
Endometrial Cancer	0.0	0.0	0.6335078534031413	PTEN		221.0	3.0	8.0	263.0	484.0
Endometrial Cancer	0.956993326190087	0.9996785999826621		NTHL1					2.0	
Endometrial Cancer	7.55263458255643e-09	0.0	0.6024096385542169	CTCF		29.0			141.0	170.0
Endometrial Cancer	0.29228674857087894	0.9996785999826621		IL7R						
Endometrial Cancer	0.011853024441928001	0.370465459577074	0.0	CDKN1B				1.0	7.0	
Endometrial Cancer	0.9978154459363922	0.9996785999826621		CDKN1A		1.0			1.0	2.0
Endometrial Cancer	0.7118467019338409	0.47831996189912496		RIT1		3.0				
Endometrial Cancer	0.95295844194822	0.9996785999826621	0.0	TRAF7		1.0				
Endometrial Cancer	0.0433507826242503	0.9996785999826621	0.0	XPO1		24.0				
Endometrial Cancer	0.709333838384117	0.9996785999826621		CSDE1						
Endometrial Cancer	0.705207783224044	0.424410663772835		MST1						
Endometrial Cancer	0.22968653827177	6.9907261675345795e-09	0.4444444444444444	SOX17		1.0			20.0	21.0
Endometrial Cancer	0.000840841396328684	0.9996785999826621	1.0	JAK2		4.0				
Endometrial Cancer	0.8900825086669879	0.9996785999826621	0.5	JAK3		4.0				
Endometrial Cancer	0.0	0.424410663772835	0.5555555555555556	NF1		11.0			124.0	135.0
Endometrial Cancer	2.83116849302961e-05	0.6065714845568579	0.5714285714285714	JAK1		4.0			164.0	168.0
Endometrial Cancer				FAM123B						
Endometrial Cancer	0.9675744968679691	0.9996785999826621		TMEM127						
Endometrial Cancer	0.417763294686511	0.9996785999826621	0.7142857142857143	BLM		1.0			29.0	30.0
Endometrial Cancer	0.74481789394428	0.9996785999826621		PPARG						
Endometrial Cancer	0.7118467019338409	0.9996785999826621		HIST2H3D		1.0				
Endometrial Cancer	0.29228674857087894	0.9996785999826621		HIST2H3C						
Endometrial Cancer	0.7118467019338409	0.9996785999826621		RPS6KA4		2.0				
Endometrial Cancer	0.9912510404011609	0.9996785999826621	0.0	CBL		7.0			6.0	13.0
Endometrial Cancer	0.869268304592734	0.9996785999826621	1.0	PRDM1		1.0			3.0	4.0
Endometrial Cancer	0.709333838384117	0.639759846521721		EIF4A2		1.0				
Endometrial Cancer	0.000115704238289561	0.47831996189912496	0.6	MAP3K1		2.0			35.0	37.0
Endometrial Cancer	0.956993326190087	0.9996785999826621	0.0	SESN1					3.0	
Endometrial Cancer	0.9294369219322031	0.9996785999826621	0.75	SESN2					7.0	
Endometrial Cancer	0.885112223157385	0.9996785999826621	0.25	SESN3		2.0			10.0	12.0
Endometrial Cancer	0.781147507089989	0.7737233599767751	0.7142857142857143	SMAD4		14.0			9.0	23.0
Endometrial Cancer	0.64518904975399	0.9996785999826621	1.0	RET		3.0				
Endometrial Cancer	0.848417849615084	0.9996785999826621	0.5	SMAD3		5.0			2.0	7.0
Endometrial Cancer	0.188618074235501	0.9996785999826621	1.0	SMO		3.0				
Endometrial Cancer	0.957838324371741	0.9996785999826621	0.875	POLE		68.0				
Endometrial Cancer	0.956993326190087	0.9996785999826621		REL						
Endometrial Cancer	0.9929491503871851	0.9996785999826621		FH		2.0			3.0	5.0
Endometrial Cancer	0.9734444410230021	0.9996785999826621	0.0	PARK2		3.0			3.0	6.0
Endometrial Cancer	0.816836090430481	0.9862879306162471	0.3	TSC2		9.0			11.0	20.0
Endometrial Cancer	0.275102165851428	0.9996785999826621	0.375	TSC1		10.0			18.0	28.0
Endometrial Cancer	0.6883638827108159	0.9996785999826621		NCOA3						
Endometrial Cancer	0.9329738718331669	0.9996785999826621	0.75	RBM10		7.0			3.0	10.0
Endometrial Cancer	0.6817353239991459	0.9996785999826621	1.0	INHA					5.0	
Endometrial Cancer	0.9066520274984751	0.9996785999826621		RXRA		2.0				
Endometrial Cancer	0.897787745449475	0.9996785999826621		PRKAR1A						
Endometrial Cancer	0.869268304592734	0.8094733030276311		YAP1		2.0				
Endometrial Cancer	0.956993326190087	0.9996785999826621		ALK		4.0				
Endometrial Cancer	1.21584462070983e-08	0.335464026855401	0.38095238095238093	ARID5B		1.0			65.0	66.0
Endometrial Cancer	0.7118467019338409	0.9996785999826621		LMO1						
Endometrial Cancer	0.770341252665537	0.9996785999826621	0.5	FOXO1		2.0			4.0	6.0
Endometrial Cancer	0.7118467019338409	0.9996785999826621	0.45454545454545453	PBRM1		3.0			28.0	31.0
Endometrial Cancer	0.770341252665537	0.9996785999826621		PRKD1						
Endometrial Cancer	0.8803258854736128	0.9996785999826621		CDC42						
Endometrial Cancer	0.643576378979153	0.9996785999826621		H3F3B						
Endometrial Cancer	0.22968653827177	0.9996785999826621	0.7	FLCN		1.0			25.0	26.0
Endometrial Cancer	0.9409885381851449	0.7276022217038142	0.3333333333333333	EGFR		18.0				
Endometrial Cancer	0.29228674857087894	0.9996785999826621	0.6428571428571429	HNF1A		2.0		1.0	26.0	28.0
Endometrial Cancer	0.0022440439143981803	0.0	0.7037037037037037	CTNNB1		50.0				
Endometrial Cancer	0.7190843211009531	0.9996785999826621	1.0	PLCG2		1.0				
Endometrial Cancer	0.643576378979153	0.9996785999826621	0.6666666666666666	ERF					16.0	
Endometrial Cancer	0.869268304592734	0.9996785999826621		ERG						
Endometrial Cancer	0.643576378979153	0.9996785999826621	0.5	MITF					4.0	
Endometrial Cancer	0.709656846586857	0.9996785999826621		RPTOR		3.0				
Endometrial Cancer	0.962897993553152	0.9996785999826621		MYOD1						
Endometrial Cancer	0.95295844194822	0.9996785999826621	0.5	CDK12					13.0	
Endometrial Cancer	0.9516192081095269	0.9996785999826621	1.0	KLF4					3.0	
Endometrial Cancer	4.0073804807678706e-05	0.143873971300489	0.0	PGR		3.0				
Endometrial Cancer	0.956993326190087	0.9996785999826621		CXCR4					1.0	
Endometrial Cancer				RYBP					2.0	
Endometrial Cancer	0.6817353239991459	0.9996785999826621		STAT5B						
Endometrial Cancer	0.969228676004249	0.9996785999826621		MDC1						
Endometrial Cancer	0.885112223157385	0.5326497113542921	0.0	SUFU		1.0			6.0	7.0
Endometrial Cancer	0.9435575752000409	0.9996785999826621		HGF						
Endometrial Cancer	0.962897993553152	0.9996785999826621		PHOX2B					2.0	
Endometrial Cancer	0.95295844194822	0.9996785999826621	1.0	HOXB13					3.0	
Endometrial Cancer	0.624608503075691	0.9996785999826621		E2F3						
Endometrial Cancer	0.9516192081095269	0.9996785999826621	1.0	CALR		1.0				
Endometrial Cancer	0.9784562186312701	0.9996785999826621		MAP3K13						
Endometrial Cancer				MAP3K14						
Endometrial Cancer	0.518299783464433	0.218856456959299	0.5238095238095238	CREBBP		11.0			48.0	59.0
Endometrial Cancer	0.869268304592734	0.9996785999826621	1.0	SMARCD1		5.0				
Endometrial Cancer	0.417763294686511	0.9996785999826621	0.5454545454545454	SPRED1		2.0			15.0	17.0
Endometrial Cancer	0.491769443012558	0.9996785999826621		FAM58A					1.0	
Endometrial Cancer	0.956280237787817	0.9996785999826621		VTCN1						
Endometrial Cancer	0.3961460228676121	0.9996785999826621		ARAF						
Endometrial Cancer	0.894993745229682	0.9996785999826621		IKBKE						
Endometrial Cancer	0.9701353554541701	0.9996785999826621		FGFR4						
Endometrial Cancer	0.43024659274175897	0.9996785999826621	0.0	RARA		1.0				
Endometrial Cancer	0.0193052117886126	5.91435297735677e-06	0.6923076923076923	NFE2L2		28.0				
Endometrial Cancer	0.8900825086669879	0.852825297174463	0.6666666666666666	CBFB					4.0	
Endometrial Cancer	0.992142351101799	0.9862879306162471	0.5	CDH1		9.0			4.0	13.0
Endometrial Cancer	0.8900825086669879	0.7977962068604151		CDKN2B						
Endometrial Cancer	0.8900825086669879	0.9996785999826621		CDKN2C		1.0			1.0	2.0
Endometrial Cancer			0.5	CDKN2A		5.0			4.0	9.0
Endometrial Cancer	0.48447999383458296	0.9996785999826621	1.0	BARD1		1.0			12.0	13.0
Endometrial Cancer	0.956993326190087	0.9996785999826621		CENPA						
Endometrial Cancer	5.94948147313413e-09	0.11959809703083199	0.6129032258064516	ARID1B		5.0			76.0	81.0
Endometrial Cancer	0.0	0.0	0.6019900497512438	ARID1A		18.0	1.0	3.0	455.0	473.0
Endometrial Cancer	0.542023356906822	0.9996785999826621	0.5	CYLD					7.0	
Endometrial Cancer	0.523229851378462	0.583386816499919		WHSC1		1.0				
Endometrial Cancer	0.00174317687444888	0.000889808973562123	0.45454545454545453	APC		5.0	2.0		60.0	65.0
Endometrial Cancer	0.9978154459363922	0.9996785999826621		PAK7						
Endometrial Cancer	0.9784562186312701	0.9996785999826621		PAK1						
Endometrial Cancer	0.9516192081095269	0.9996785999826621	0.0	RECQL4		1.0			3.0	4.0
Endometrial Cancer	0.29228674857087894	0.9996785999826621	0.5555555555555556	FOXP1		4.0			23.0	27.0
Endometrial Cancer	0.956993326190087	0.9996785999826621		SDHC						
Endometrial Cancer	0.491769443012558	0.9996785999826621	0.4444444444444444	FUBP1		10.0			20.0	30.0
Endometrial Cancer	0.8900825086669879	0.9996785999826621		RRAS						
Endometrial Cancer	0.770341252665537	0.9996785999826621		CYSLTR2						
Endometrial Cancer	0.9516192081095269	0.000392094091788773	1.0	MYCN		1.0				
Endometrial Cancer	0.6184039007706501	3.3383237073358896e-06	0.0	U2AF1		3.0				
Endometrial Cancer	0.956993326190087	0.9996785999826621		CCNE1						
Endometrial Cancer	0.5239340313621851	0.9996785999826621		IGF2						
Endometrial Cancer	0.595035630730322	0.9996785999826621		IGF1						
Endometrial Cancer	0.630532672364572	0.9996785999826621	0.3333333333333333	TCF3		2.0			7.0	9.0
Endometrial Cancer	0.8900825086669879	0.9996785999826621	0.75	ARID2		1.0			15.0	16.0
Endometrial Cancer	0.709333838384117	0.9996785999826621		TEK						
Endometrial Cancer	0.7118467019338409	0.9996785999826621	0.5	XRCC2					6.0	
Endometrial Cancer	0.5119246116385939	0.8569570381498259		SMYD3						
Endometrial Cancer	0.9516192081095269	0.0225757687301891		EIF4E						
Endometrial Cancer	0.5189971089168111	0.9996785999826621		EPAS1		1.0				
Endometrial Cancer	0.165494449872755	0.46755969321985996	0.8125	MGA		5.0			45.0	50.0
Endometrial Cancer	0.9929491503871851	0.9996785999826621		IRF4						
Endometrial Cancer	0.5119246116385939	0.9996785999826621		MEF2B						
Endometrial Cancer	4.79432879574774e-05	0.9996785999826621	0.52	NSD1		5.0			76.0	81.0
Endometrial Cancer	0.323273845502405	0.9996785999826621		BTK		1.0				
Endometrial Cancer	0.770341252665537	0.9996785999826621		PDGFRB		1.0				
Endometrial Cancer	0.770341252665537	0.9996785999826621		PDGFRA		6.0				
Endometrial Cancer	8.7845366055439e-06	0.0022789234042272398	0.6153846153846154	ATM		21.0			81.0	102.0
Endometrial Cancer	2.0369575431111697e-06	1.45225206360511e-08	0.5873015873015873	ZFHX3		2.0			148.0	150.0
Endometrial Cancer	0.596219579049456	0.474427188097625	0.3333333333333333	ATR		4.0			29.0	33.0
Endometrial Cancer	0.709333838384117	0.9996785999826621	1.0	BRIP1		3.0			7.0	10.0
Endometrial Cancer	0.643576378979153	0.9996785999826621		FLT4						
Endometrial Cancer	0.0266476694155252	0.9996785999826621	0.8571428571428571	FLT3		36.0				
Endometrial Cancer	0.9516192081095269	0.424410663772835		FLT1						
Endometrial Cancer	0.7457563060440359	0.9996785999826621	0.75	MRE11A		1.0			16.0	17.0
Endometrial Cancer	0.643576378979153	0.424410663772835	0.3333333333333333	SLX4					12.0	
Endometrial Cancer	0.8900825086669879	0.9996785999826621		MAPK3						
Endometrial Cancer	0.95295844194822	0.9996785999826621		DNAJB1		1.0				
Endometrial Cancer	0.624608503075691	0.9996785999826621		CSF1R						
Endometrial Cancer	0.866555192031866	0.9996785999826621		RPS6KB2						
Endometrial Cancer	0.869268304592734	0.9996785999826621	1.0	FANCC					3.0	
Endometrial Cancer	0.7118467019338409	0.9996785999826621	0.5	FANCA		2.0			6.0	8.0
Endometrial Cancer	0.9039869775157291	0.9996785999826621		DOT1L						
Endometrial Cancer	3.10119425932826e-08	0.0	0.5454545454545454	FBXW7		66.0			18.0	84.0
Endometrial Cancer	0.7118467019338409	0.9996785999826621	0.5	TGFBR2		4.0			5.0	9.0
Endometrial Cancer	0.545687673340664	0.9996785999826621	0.5	TGFBR1		9.0			11.0	20.0
Endometrial Cancer	0.95295844194822	0.9996785999826621	0.42857142857142855	TET1					23.0	
Endometrial Cancer	0.95295844194822	0.9996785999826621	0.4375	TET2		23.0			23.0	46.0
Endometrial Cancer	0.9516192081095269	0.9996785999826621	0.5	FOXL2					3.0	
Endometrial Cancer	0.452393172244832	0.9996785999826621	0.4642857142857143	EP300		10.0			42.0	52.0
Endometrial Cancer	0.9734444410230021	0.9996785999826621		KNSTRN						
Endometrial Cancer	0.770341252665537	0.9996785999826621		IRS1						
Endometrial Cancer	0.643576378979153	0.9996785999826621		IRS2						
Endometrial Cancer	0.8900825086669879	0.11959809703083199	0.5	KEAP1		7.0			8.0	15.0
Endometrial Cancer	0.956993326190087	0.9996785999826621		SHOC2						
Endometrial Cancer	0.869268304592734	0.9996785999826621		BABAM1						
Endometrial Cancer	0.9516192081095269	0.9996785999826621		RAD52						
Endometrial Cancer	0.6883638827108159	0.9996785999826621	0.0	CDK6		1.0				
Endometrial Cancer	0.48447999383458296	0.9996785999826621	0.14285714285714285	RAD50		3.0			21.0	24.0
Endometrial Cancer	0.8900825086669879	0.9996785999826621		CDK8		1.0				
Endometrial Cancer	0.0	0.9996785999826621	0.5238095238095238	MSH2		16.0			57.0	73.0
Endometrial Cancer	0.0379068910099196	0.9996785999826621	0.782608695652174	MSH3		4.0			47.0	51.0
Endometrial Cancer	0.9734444410230021	0.9996785999826621	0.0	ERCC4		3.0			5.0	8.0
Endometrial Cancer	0.451442117239188	0.9996785999826621		ERCC5						
Endometrial Cancer	2.16350599220186e-06	0.9996785999826621	0.5945945945945946	MSH6		9.0		1.0	76.0	85.0
Endometrial Cancer	0.898610994873812	0.974600905273817		EZH1						
Endometrial Cancer	0.684766983798181	0.9996785999826621	0.6666666666666666	EZH2		3.0			11.0	14.0
Endometrial Cancer	0.848417849615084	0.9996785999826621		MCL1						
Endometrial Cancer	0.607677966614445	0.9996785999826621		SOX2						
Endometrial Cancer	0.956993326190087	0.9996785999826621		BBC3						
Endometrial Cancer	0.6893517565516861	0.0225757687301891	0.6363636363636364	SMARCA4		11.0			21.0	32.0
Endometrial Cancer	0.8929290439739419	0.9996785999826621		CEBPA					1.0	
Endometrial Cancer	0.548904400938617	0.9996785999826621		RICTOR		5.0				
Endometrial Cancer	0.709333838384117	0.9996785999826621	0.6153846153846154	AXIN2		1.0		1.0	19.0	20.0
Endometrial Cancer	0.9324547771633559	0.688530144614246	1.0	AXIN1					4.0	
Endometrial Cancer	0.585033852898117	0.9996785999826621		RAD54L						
Endometrial Cancer	0.9516192081095269	0.9996785999826621		FYN						
Endometrial Cancer	4.0026211140335295e-07	4.49344265499955e-14	0.5	RB1		13.0			53.0	66.0
Endometrial Cancer	0.956993326190087	0.9996785999826621		MDM4						
Endometrial Cancer	0.9701353554541701	0.00639628722296136	0.5454545454545454	MED12		12.0			18.0	30.0
Endometrial Cancer	0.9999996636252421	0.9996785999826621		AURKA						
Endometrial Cancer	0.9876706250596501	0.9996785999826621		AURKB						
Endometrial Cancer	0.9294369219322031	0.9996785999826621	0.5	PRKCI		10.0				
Endometrial Cancer	0.9516192081095269	0.9996785999826621		GREM1						
Endometrial Cancer	0.956993326190087	0.9996785999826621		RAC2						
Endometrial Cancer	0.9978154459363922	0.9996785999826621	0.6666666666666666	RAC1		4.0				
Endometrial Cancer	0.624608503075691	0.9996785999826621	1.0	CARD11		4.0				
Endometrial Cancer	0.9929491503871851	0.21504004866675797		HIST1H3B						
Endometrial Cancer	0.694035495389327	0.9996785999826621		HIST1H3C		1.0				
Endometrial Cancer	0.9978154459363922	0.9996785999826621		HIST1H3A						
Endometrial Cancer	0.956993326190087	0.9996785999826621		HIST1H3F						
Endometrial Cancer	0.705207783224044	0.8094733030276311		HIST1H3G						
Endometrial Cancer	0.9370510314752472	0.9996785999826621		HIST1H3D						
Endometrial Cancer	0.9734444410230021	0.9996785999826621		HIST1H3E						
Endometrial Cancer	0.709333838384117	0.797795426916498		HIST1H3J						
Endometrial Cancer	0.9409885381851449	0.9996785999826621		PDCD1LG2						
Endometrial Cancer	0.9929491503871851	0.9996785999826621		HIST1H3H		1.0				
Endometrial Cancer	0.9701353554541701	0.6290970927442541		HIST1H3I						
Endometrial Cancer	0.6060078005429239	0.9996785999826621	0.45454545454545453	NOTCH4		6.0			19.0	25.0
Endometrial Cancer	0.9516192081095269	0.9996785999826621	0.4	NOTCH1		6.0			14.0	20.0
Endometrial Cancer	0.8986394519133399	0.9996785999826621	0.6666666666666666	NOTCH2		3.0			12.0	15.0
Endometrial Cancer	0.6817353239991459	0.9996785999826621	0.5384615384615384	NOTCH3		2.0			25.0	27.0
Endometrial Cancer	0.969228676004249	0.0144016188745268	0.6	MTOR		23.0				
Endometrial Cancer	0.630532672364572	0.9996785999826621	0.5454545454545454	PTCH1		2.0			37.0	39.0
Endometrial Cancer	0.9516192081095269	0.9996785999826621		CRLF2		1.0				
Endometrial Cancer				KMT5A						
Endometrial Cancer	0.630532672364572	0.9996785999826621		PPP4R2						
Endometrial Cancer	0.7118467019338409	0.9862879306162471		AXL		1.0				
Endometrial Cancer	0.31443377274003004	0.9996785999826621	1.0	GPS2					5.0	
Endometrial Cancer	0.7190843211009531	0.9996785999826621		DNMT1		6.0				
Endometrial Cancer	0.869268304592734	0.9996785999826621		FAM46C						
Endometrial Cancer	0.643576378979153	0.9862879306162471		INHBA		1.0				
Endometrial Cancer	0.956993326190087	0.9996785999826621		H3F3C						
Endometrial Cancer	0.452393172244832	0.9996785999826621		CUL3						
Endometrial Cancer	0.992142351101799	0.9862879306162471	0.5	BRCA1		13.0			9.0	22.0
Endometrial Cancer	0.0379450752695974	4.57693935274987e-07	0.5	ERBB3		40.0				
Endometrial Cancer	0.847733425057217	0.9996785999826621	0.5238095238095238	BRCA2		21.0			51.0	72.0
Endometrial Cancer	0.885112223157385	0.9996785999826621		H3F3A						
Endometrial Cancer	0.8900825086669879	0.9996785999826621	1.0	ERBB4		2.0				
Endometrial Cancer	0.816836090430481	0.9996785999826621		IDH2		1.0				
Endometrial Cancer	0.47483643727826297	0.797795426916498	0.6666666666666666	IDH1		8.0				
Endometrial Cancer	0.709333838384117	0.9996785999826621		BRD4						
Endometrial Cancer	0.491769443012558	0.9996785999826621		MDM2						
Endometrial Cancer	0.9324547771633559	0.9996785999826621	0.47058823529411764	SETD2		7.0			37.0	44.0
Endometrial Cancer	0.0437637246120002	0.0	0.6296296296296297	FGFR2		50.0				
Endometrial Cancer	0.7118467019338409	0.9996785999826621	0.5	FGFR3		4.0				
Endometrial Cancer	0.9929491503871851	0.7166621251391841		FGFR1		2.0				
Endometrial Cancer	0.9516192081095269	0.9996785999826621		SYK		2.0				
Endometrial Cancer	0.8449516697581729	0.9996785999826621	1.0	PTPN11		5.0				
Endometrial Cancer	0.624608503075691	0.9996785999826621	0.38461538461538464	TCF7L2		1.0			19.0	20.0
